Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
56783258,Cloud Cuckoo Land,Anthony Doerr,"Doerr, Anthony",,"=""1982168439""","=""9781982168438""",4,4.26,Scribner,Hardcover,626,2021,2021,2023/06/17,2023/05/09,,,read,I'm emotional!!! will withhold full review until after bookclub but i was pleasantly surprised by the last 20% after a slow start for me. a good one for book lovers. ,,,1,0
30010,"The Complete Stories, Vol. 1",Isaac Asimov,"Asimov, Isaac",,"=""038541627X""","=""9780385416276""",3,4.36,Crown,Paperback,624,1990,1990,2023/06/14,2023/05/24,,,read,ADMITTEDLY i loved some of these stories but it was ruined when i found out from yellowface he was a self proclaimed gross old man and that ruined the rest. rushed to get through the few i had left. will not be pursuing his works further :/,,,1,0
62047984,Yellowface,R.F. Kuang,"Kuang, R.F.",,"=""""","=""""",5,3.86,William Morrow,Hardcover,336,2023,2023,2023/06/14,2023/01/01,,,read,I devoured it in one sitting but there is clearly so much depth I want to do another read to catch more!!! as others have said I would read a shopping list if rfk wrote it but this is genuinely worth your time. the babel reference was a treat ✨<br/><br/>more thoughts-- yes the characters were semi caricatures but I think that was the point of the satire because they were easy footholds to move the story along and provide food for thought without having to spend narrative space explaining a human who is plucked right from our present time line. all are espousing correct and incorrect and morally gray ideas in a way that is not unbelievable at ALL and forces the reader to contend with where they have situated themselves in all too common occurrences in book twitter wars. I think this is 4d chess where there are layers that I know I don't get and layers I think an uncritical reader will miss entirely and the book remains valuable at any level as long as you dont get to the end without realizing it's a satire (which would only be possible for the densest of readers who are themselves characters in the book),,,1,0
10552338,"Reamde (Crypto, #2)",Neal Stephenson,"Stephenson, Neal",,"=""0061977969""","=""9780061977961""",0,3.99,William Morrow,Hardcover,1044,2011,2011,,2023/06/03,"to-read, home-shelf-havent-read","to-read (#113), home-shelf-havent-read (#25)",to-read,,,,0,0
27774758,"An Ember in the Ashes (An Ember in the Ashes, #1)",Sabaa Tahir,"Tahir, Sabaa",,"=""""","=""""",0,4.25,Razorbill,Paperback,446,2016,2015,,2023/06/03,to-read,to-read (#112),to-read,,,,0,0
36236124,Fight Club,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0393355942""","=""9780393355949""",3,4.19,W. W. Norton & Company,Paperback,224,2018,1996,2023/06/02,2023/05/30,,,read,"I wasn't blown away, I guess I had high expectations because of what people say about the movie but ",,,1,0
27833670,Dark Matter,Blake Crouch,"Crouch, Blake",,"=""1101904224""","=""9781101904220""",0,4.13,Ballantine Books,Hardcover,352,2016,2016,,2023/05/30,"to-read, home-shelf-havent-read","to-read (#111), home-shelf-havent-read (#23)",to-read,,,,0,0
17262100,The Lowland,Jhumpa Lahiri,"Lahiri, Jhumpa",,"=""0307265749""","=""9780307265746""",0,3.87,Knopf,Hardcover,340,2013,2013,,2023/05/30,"to-read, home-shelf-havent-read","to-read (#110), home-shelf-havent-read (#22)",to-read,,,,0,0
21965107,The Children Act,Ian McEwan,"McEwan, Ian",,"=""0385539703""","=""9780385539708""",0,3.73,Nan A. Talese,Hardcover,221,2014,2014,,2023/05/30,"to-read, home-shelf-havent-read","to-read (#109), home-shelf-havent-read (#21)",to-read,,,,0,0
51045613,Deacon King Kong,James   McBride,"McBride, James",,"=""073521672X""","=""9780735216723""",0,4.17,Riverhead Books,Hardcover,384,2020,2020,,2023/05/30,"to-read, home-shelf-havent-read","to-read (#108), home-shelf-havent-read (#20)",to-read,,,,0,0
39943621,"Fire & Blood (A Targaryen History, #1)",George R.R. Martin,"Martin, George R.R.",Doug Wheatley,"=""152479628X""","=""9781524796280""",2,4.01,Bantam,Hardcover,706,2018,2018,2023/05/28,2022/12/09,,,read,so I loved asoiaf and grrm's long winded prose in that context... it just didnt work here. even for the middle third of the book where I could follow a stronger narrative bc of the tv show (and bc the detail level is much different) it still didnt compare. a chore to read. mushroom commentary can only be funny so many times. ,,,1,0
22320,"Pattern Recognition (Blue Ant, #1)",William Gibson,"Gibson, William",,"=""0425198685""","=""9780425198681""",0,3.87,Berkley Books,Mass Market Paperback,367,2005,2003,,2023/05/21,to-read,to-read (#107),to-read,,,,0,0
56179360,Light from Uncommon Stars,Ryka Aoki,"Aoki, Ryka",,"=""1250789060""","=""9781250789068""",0,4.08,Tor Books,Hardcover,372,2021,2021,,2023/05/21,to-read,to-read (#106),to-read,,,,0,0
3973,"Ilium (Ilium, #1)",Dan Simmons,"Simmons, Dan",,"=""0380817926""","=""9780380817924""",0,4.03,HarperTorch,Mass Market Paperback,731,2005,2003,,2023/05/21,to-read,to-read (#105),to-read,,,,0,0
19161852,The Fifth Season (The Broken Earth #1),N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",0,4.31,Orbit,Paperback,468,2015,2015,,2023/05/21,to-read,to-read (#104),to-read,,,,0,0
40180098,The Overstory,Richard Powers,"Powers, Richard",,"=""039335668X""","=""9780393356687""",0,4.12,W.W. Norton & Company,Paperback,502,2019,2018,,2023/05/21,to-read,to-read (#103),to-read,,,,0,0
61884781,Maeve Fly,C.J. Leede,"Leede, C.J.",,"=""1250857856""","=""9781250857859""",0,3.84,Tor Nightfire,Hardcover,288,2023,2023,,2023/05/19,to-read,to-read (#102),to-read,,,,0,0
62966507,The Beast You Are: Stories,Paul Tremblay,"Tremblay, Paul",,"=""0063069962""","=""9780063069961""",0,3.37,William Morrow,Hardcover,352,2023,2023,,2023/05/19,to-read,to-read (#101),to-read,,,,0,0
62919356,"Immortal Longings (Flesh and False Gods, #1)",Chloe Gong,"Gong, Chloe",,"=""1668000229""","=""9781668000229""",0,3.54,Gallery / Saga Press,Hardcover,372,2023,2023,,2023/05/19,to-read,to-read (#100),to-read,,,,0,0
62583516,The Wind Knows My Name,Isabel Allende,"Allende, Isabel",Francis Riddle,"=""0593598105""","=""9780593598108""",0,4.05,Ballantine Books,Hardcover,260,2023,2023,,2023/05/19,to-read,to-read (#99),to-read,,,,0,0
55566545,"Payback's a Witch (The Witches of Thistle Grove, #1)",Lana Harper,"Harper, Lana",,"=""0593336062""","=""9780593336069""",0,3.62,Berkley,Paperback,352,2021,2021,,2023/05/19,to-read,to-read (#98),to-read,,,,0,0
9265453,Embassytown,China Miéville,"Miéville, China",,"=""0345524497""","=""9780345524492""",0,3.89,Del Rey,Hardcover,345,2011,2011,,2021/08/15,"to-read, started-unfinished, home-shelf-havent-read","to-read (#43), started-unfinished (#5), home-shelf-havent-read (#19)",to-read,,,,0,0
44778083,"House of Earth and Blood (Crescent City, #1)",Sarah J. Maas,"Maas, Sarah J.",,"=""1635574048""","=""9781635574043""",1,4.49,Bloomsbury Publishing,Hardcover,803,2020,2020,2023/05/19,2023/05/12,,,read,one star for lehabah and NONE for sjm,,,1,0
32895291,The Lying Game,Ruth Ware,"Ware, Ruth",,"=""1501156004""","=""9781501156007""",2,3.53,Scout Press,Hardcover,370,2017,2017,2023/05/17,2023/05/16,,,read,,,,1,0
28187230,The Woman in Cabin 10,Ruth Ware,"Ware, Ruth",,"=""1501132938""","=""9781501132933""",2,3.74,Scout Press,Hardcover,341,2016,2016,2023/05/15,2023/05/14,,,read,she wants to be agatha christie but she is not,,,1,0
40132775,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,"Maas, Sarah J.",,"=""1408884429""","=""9781408884423""",0,4.52,Bloomsbury Publishing,Hardcover,805,2022,2022,,2023/05/12,to-read,to-read (#97),to-read,,,,0,0
57363023,A Tale for the Time Being,Ruth Ozeki,"Ozeki, Ruth",,"=""""","=""""",0,4.06,Penguin Books,Kindle Edition,433,2013,2013,,2023/05/11,to-read,to-read (#96),to-read,,,,0,0
31685789,Room,Emma Donoghue,"Donoghue, Emma",,"=""""","=""""",3,4.07,"Little, Brown and Company",Kindle Edition,321,2010,2010,2023/05/11,2023/04/30,,,read,interesting narrative but plot was very plain,,,1,0
1241,A Million Little Pieces,James Frey,"Frey, James",,"=""0307276902""","=""9780307276902""",4,3.68,Anchor Books,Paperback,515,2005,2003,2023/05/08,2023/05/08,,,read,five stars except for lots of sexism which wasnt addressed,,,1,0
41880609,On Earth We're Briefly Gorgeous,Ocean Vuong,"Vuong, Ocean",,"=""0525562028""","=""9780525562023""",4,4.05,Penguin Press,Hardcover,246,2019,2019,2023/04/30,2023/04/09,,,read,5 for prose beauty and 3 for compelling narrative to me,,,1,0
50548197,"A Deadly Education (The Scholomance, #1)",Naomi Novik,"Novik, Naomi",,"=""0593128486""","=""9780593128480""",3,3.98,Del Rey,Hardcover,336,2020,2020,2023/05/05,2023/02/20,,,read,I liked the world building more than the characters so I don't know I'll read more about them,,,1,0
22929741,The Argonauts,Maggie Nelson,"Nelson, Maggie",,"=""1555977073""","=""9781555977078""",0,4.02,Graywolf Press,Hardcover,160,2015,2015,,2023/05/02,to-read,to-read (#95),to-read,,,,0,0
227711,I Know This Much Is True,Wally Lamb,"Lamb, Wally",,"=""0060987561""","=""9780060987565""",2,4.20,HarpPeren,Paperback,897,1999,1998,2023/04/25,2023/04/15,,,read,im just so relieved to be done with it ? cannot recommend,,,1,0
1545794,Racism and Psychiatry,Audrey Thomas,"Thomas, Audrey",Audrey Thomas,"=""0806504099""","=""9780806504094""",0,3.00,Lyle Stuart,Paperback,,1972,2000,,2023/04/18,to-read,to-read (#94),to-read,,,,0,0
57145833,My Body,Emily Ratajkowski,"Ratajkowski, Emily",,"=""1250817862""","=""9781250817860""",5,4.03,Metropolitan Books,Hardcover,239,2021,2021,2023/04/09,2023/02/20,,,read,honestly more of a 4 star but I think she deserves a high rating on goodreads. very fun bookclub book I felt like there was a lot for us to sink our teeth into. overall I had a more positive view of her than others I think but I'd definitely recommend if you've been interested,,,1,0
50659472,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",Sarah J. Maas,"Maas, Sarah J.",,"=""1635575605""","=""9781635575606""",3,4.47,Bloomsbury Publishing,Paperback,703,2020,2017,2023/04/03,2023/03/29,,,read,"book 2 is definitely the highlight. everything is just too perfect and resolved too fast but... i did gasp at certain parts like i was invested enough to care. overall its just silly but also sometimes good. free for sjm, a plotline i think would fit the vibes would be that tamlin realizes his rage is actually internalized homophobia this whole time. you're welcome ",true,,1,0
58510253,The Undertaking of Hart and Mercy,Megan Bannen,"Bannen, Megan",,"=""0356518655""","=""9780356518657""",0,4.12,Orbit Books,ebook,336,2022,2022,,2023/04/02,to-read,to-read (#93),to-read,,,,0,0
50659468,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,"Maas, Sarah J.",,"=""1635575583""","=""9781635575583""",3,4.65,Bloomsbury Publishing,Paperback,624,2020,2016,2023/03/22,2023/03/20,,,read,ok yes this was better than the first. still trashy but if you read it as a romcom and not as fantasy it is enjoyable. ,,,1,0
27831371,Truly Madly Guilty,Liane Moriarty,"Moriarty, Liane",,"=""""","=""""",5,3.59,Flatiron Books,Kindle Edition,517,2016,2016,,2023/03/21,,,read,,,,1,0
54386622,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Sarah J. Maas,"Maas, Sarah J.",,"=""""","=""""",2,4.20,Bloomsbury Publishing,Kindle Edition,433,2020,2015,2023/03/19,2023/02/20,,,read,"I was engaged, I'll read the second one, but this is not a good book. writing level approx clique series from when we were in middle school. never had so much physical cringe reaction in a single book",,,1,0
36274218,The Death and Life of Charlie St. Cloud,Ben Sherwood,"Sherwood, Ben",,"=""""","=""""",1,4.00,Random House LLC,Kindle Edition,288,2017,2004,2023/03/16,2022/12/20,,,read,wow this was so bad i forgot how to read for a month,,,1,0
61398908,Weathering: The Extraordinary Stress of Ordinary Life in an Unjust Society,Arline T. Geronimus,"Geronimus, Arline T.",,"=""0316257974""","=""9780316257978""",0,4.23,"Little, Brown Spark",Hardcover,368,2023,2023,,2023/03/09,to-read,to-read (#92),to-read,,,,0,0
17802724,The Husband's Secret,Liane Moriarty,"Moriarty, Liane",,"=""0399159347""","=""9780399159343""",4,3.95,Berkley,Hardcover,396,2013,2015,2023/02/04,2023/02/04,,,read,i have covid brain but this was delightful to agonize over,,,1,0
35506211,The Flight Attendant,Chris Bohjalian,"Bohjalian, Chris",,"=""0385542429""","=""""",3,3.53,Vintage,Kindle Edition,345,2018,2018,2023/02/04,2022/12/20,,,read,completely unbelievable main characters but did have me gasping at twists,,,1,0
43763,"Interview with the Vampire (The Vampire Chronicles, #1)",Anne Rice,"Rice, Anne",,"=""0345476875""","=""9780345476876""",3,4.02,Ballantine Books,Paperback,346,2004,1976,2023/01/29,2022/12/20,,,read,,,,1,0
18774964,A Man Called Ove,Fredrik Backman,"Backman, Fredrik",Henning Koch,"=""1476738017""","=""9781476738017""",3,4.38,Atria Books,Hardcover,337,2014,2012,2023/01/22,2022/12/04,,,read,,,,1,0
4982,The Sirens of Titan,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut","Ligia Caranfil, Chris     Moore","=""""","=""""",0,4.15,Gollancz,Paperback,224,1999,1959,,2023/01/19,to-read,to-read (#91),to-read,,,,0,0
33917,The Namesake,Jhumpa Lahiri,"Lahiri, Jhumpa",,"=""0618485228""","=""9780618485222""",5,4.01,Mariner / Houghton Mifflin,Paperback,291,2003,2003,2023/01/16,2022/04/16,,,read,yall I'm EMO she deserves all the awards,,,1,0
50608676,"Black Leopard, Red Wolf (The Dark Star Trilogy, #1)",Marlon James,"James, Marlon",,"=""0735220182""","=""9780735220188""",0,3.45,Riverhead Books,Paperback,640,2020,2019,,2021/09/11,to-read,to-read (#90),to-read,,,,0,0
117833,The Master and Margarita,Mikhail Bulgakov,"Bulgakov, Mikhail","Katherine Tiernan O'Connor, Ellendea Proffer, Diana Lewis Burgin, Hans Fronius","=""0679760806""","=""9780679760801""",5,4.29,Vintage International,Paperback,372,1996,1967,2023/01/14,2022/12/20,,,read,I really enjoyed this thank you sofea,,,1,0
59348310,Miss Memory Lane: A Memoir,Colton Haynes,"Haynes, Colton",,"=""1982176172""","=""9781982176174""",0,4.28,Atria Books,Hardcover,256,2022,2022,,2023/01/11,to-read,to-read (#89),to-read,,,,0,0
13623848,The Song of Achilles,Madeline Miller,"Miller, Madeline",,"=""""","=""""",4,4.33,Ecco,Paperback,408,2012,2011,2023/01/08,2023/01/05,,,read,definitely better than circe !!,,,1,0
23316525,The Director,David Ignatius,"Ignatius, David",,"=""0393350592""","=""9780393350593""",1,3.58,W. W. Norton & Company,Paperback,384,2015,2014,,2022/12/20,started-unfinished,started-unfinished (#8),read,"<b> actual line from the actual protagonist of this novel </b><br/>""...he had momentarily wanted to sleep with Ramona, back when she was anorexic and pure brain energy. Now that she was healthier, she wasn't quite as sexy.""<br/><br/>:)))))))))))))))))))))))))))))<br/><br/>I just wanted to mark this as read so I could write a review of it though I have only actually read 15 pages. 2023 is the year of not reading books just bc I start them (ha ha I say as I'm on page 67 of song of achilles and not gripped yet)",,,1,0
53672372,The Maidens,Alex Michaelides,"Michaelides, Alex",,"=""1250881161""","=""9781250881168""",3,3.62,Celadon Books,Kindle Edition,335,2021,2021,2023/01/02,2023/01/01,,,read,"fun! wish the twist was the more expected one though tbh, it made more sense and going with the crazier option left a character with many loose ends (we're really supposed to believe the random young man is psychic and knows the exact island hmm hmm and then they are going to fall in love okay sure)",true,,1,0
22674105,"China Rich Girlfriend (Crazy Rich Asians, #2)",Kevin Kwan,"Kwan, Kevin",,"=""0385539088""","=""9780385539081""",0,3.84,Knopf Doubleday,Hardcover,378,2015,2015,,2023/01/01,to-read,to-read (#87),to-read,,,,0,0
29864343,"Rich People Problems (Crazy Rich Asians, #3)",Kevin Kwan,"Kwan, Kevin",,"=""0385542232""","=""9780385542234""",0,3.95,Doubleday,Hardcover,398,2017,2017,,2023/01/01,to-read,to-read (#88),to-read,,,,0,0
16085481,"Crazy Rich Asians (Crazy Rich Asians, #1)",Kevin Kwan,"Kwan, Kevin",,"=""0385536976""","=""9780385536974""",4,3.90,Doubleday,Hardcover,403,2013,2013,2023/01/01,2022/12/20,,,read,"maybe seeing the movie spoiled it for me but i think this story is better on screen than in print, the plot gets bogged down by written depictions of the extravagance. but I'm intrigued enough to read the next one??",,,1,0
114601,About Love and Other Stories,Anton Chekhov,"Chekhov, Anton",Rosamund Bartlett,"=""0192802607""","=""9780192802606""",0,4.16,Oxford University Press,Paperback,256,2004,2004,,2022/12/30,to-read,to-read (#86),to-read,,,,0,0
60763786,I'm Glad My Mom Died,Jennette McCurdy,"McCurdy, Jennette",,"=""""","=""""",5,4.47,Simon & Schuster,Kindle Edition,320,2022,2022,2022/12/28,2022/08/26,,,read,yeah really raw,,,1,0
5439,Interpreter of Maladies,Jhumpa Lahiri,"Lahiri, Jhumpa",,"=""0618101365""","=""9780618101368""",5,4.17,Houghton Mifflin Harcourt,Hardcover,198,2000,1999,2022/12/28,2021/04/25,,,read,a temporary matter was SO emotional I can't believe that was the first in the collection! other favorite was mrs sen's,,,1,0
32418,"Hannibal (Hannibal Lecter, #3)",Thomas  Harris,"Harris, Thomas",,"=""""","=""""",0,3.81,Arrow,Paperback,564,2000,1999,,2022/11/19,"to-read, home-shelf-havent-read","to-read (#71), home-shelf-havent-read (#18)",to-read,,,,0,0
32416,"Hannibal Rising (Hannibal Lecter, #4)",Thomas  Harris,"Harris, Thomas",,"=""0385339410""","=""9780385339414""",0,3.55,Delacorte Press,Hardcover,336,2006,2006,,2022/11/19,"to-read, home-shelf-havent-read","to-read (#72), home-shelf-havent-read (#17)",to-read,,,,0,0
60022177,A Suitable Companion for the End of Your Life,Robert Mcgill,"Mcgill, Robert",,"=""1552454444""","=""9781552454442""",0,3.56,Coach House Books,Paperback,220,2022,2022,,2022/12/20,"to-read, home-shelf-havent-read","to-read (#85), home-shelf-havent-read (#16)",to-read,,,,0,0
24097,True Notebooks: A Writer's Year at Juvenile Hall,Mark Salzman,"Salzman, Mark",,"=""0375727612""","=""9780375727610""",0,4.11,Vintage,Paperback,352,2004,2003,,2022/12/20,"to-read, home-shelf-havent-read","to-read (#84), home-shelf-havent-read (#15)",to-read,,,,0,0
268272,Uncommon Sense: The Heretical Nature of Science,Alan Cromer,"Cromer, Alan",,"=""0195082133""","=""9780195082135""",0,4.06,Oxford University Press,Hardcover,240,1993,1993,,2022/12/20,"to-read, home-shelf-havent-read","to-read (#83), home-shelf-havent-read (#14)",to-read,,,,0,0
56108283,"All That She Carried: The Journey of Ashley's Sack, a Black Family Keepsake",Tiya Miles,"Miles, Tiya",,"=""1984854992""","=""9781984854995""",0,3.96,Random House,Hardcover,385,2021,2021,,2022/12/20,"to-read, home-shelf-havent-read","to-read (#82), home-shelf-havent-read (#13)",to-read,,,,0,0
43565369,The Topeka School,Ben Lerner,"Lerner, Ben",,"=""0374277788""","=""9780374277789""",0,3.50,"Farrar, Straus and Giroux",Hardcover,282,2019,2019,,2022/12/20,"to-read, home-shelf-havent-read","to-read (#81), home-shelf-havent-read (#12)",to-read,,,,0,0
85781,Nothing That Meets the Eye: The Uncollected Stories of Patricia Highsmith,Patricia Highsmith,"Highsmith, Patricia",,"=""0393325008""","=""9780393325003""",0,4.11,W. W. Norton & Company,Paperback,466,2003,2002,,2022/12/20,"to-read, home-shelf-havent-read","to-read (#80), home-shelf-havent-read (#11)",to-read,,,,0,0
54221749,The Mystery of Mrs. Christie,Marie Benedict,"Benedict, Marie",,"=""1492682721""","=""9781492682721""",0,3.73,Sourcebooks Landmark,Hardcover,272,2020,2020,,2022/12/20,"to-read, home-shelf-havent-read","to-read (#79), home-shelf-havent-read (#10)",to-read,,,,0,0
50403499,Just Us: An American Conversation,Claudia Rankine,"Rankine, Claudia",,"=""1644450216""","=""9781644450215""",0,4.35,Graywolf Press,Hardcover,352,2020,2020,,2022/12/20,"to-read, home-shelf-havent-read","to-read (#78), home-shelf-havent-read (#9)",to-read,,,,0,0
40590406,Murder in the City of Liberty (A Van Buren and DeLuca Mystery #2),Rachel McMillan,"McMillan, Rachel",,"=""0785216960""","=""9780785216964""",0,3.62,Thomas Nelson,Paperback,322,2019,2019,,2022/12/20,"to-read, home-shelf-havent-read","to-read (#77), home-shelf-havent-read (#8)",to-read,,,,0,0
18378002,Intuition Pumps And Other Tools for Thinking,Daniel C. Dennett,"Dennett, Daniel C.",,"=""0393348784""","=""9780393348781""",0,3.78,W. W. Norton & Company,Paperback,496,2014,2013,,2022/12/20,"to-read, home-shelf-havent-read","to-read (#76), home-shelf-havent-read (#7)",to-read,,,,0,0
32796253,Final Girls,Riley Sager,"Sager, Riley",,"=""1101985364""","=""9781101985366""",4,3.84,Dutton,Hardcover,352,2017,2017,2022/12/18,2022/12/17,,,read,cliches galore but I couldn't put it down,,,1,0
18952341,"The Grace of Kings (The Dandelion Dynasty, #1)",Ken Liu,"Liu, Ken",,"=""1481424270""","=""9781481424271""",0,3.77,Saga Press,Hardcover,640,2015,2015,,2022/10/26,"to-read, started-unfinished, home-shelf-havent-read","to-read (#75), started-unfinished (#7), home-shelf-havent-read (#31)",to-read,,,,0,0
39927096,"Less (Arthur Less, #1)",Andrew Sean Greer,"Greer, Andrew Sean",,"=""""","=""""",2,3.64,Lee Boudreaux Books,Kindle Edition,273,2017,2017,2022/12/11,2022/12/06,,,read,mom and I finally agree on a book! this one is not good <3,,,1,0
58842736,After the Ivory Tower Falls: How College Broke the American Dream and Blew Up Our Politics—and How to Fix It,Will Bunch,"Bunch, Will",,"=""0063076993""","=""9780063076990""",0,3.98,William Morrow,Hardcover,320,2022,,,2022/12/06,to-read,to-read (#74),to-read,,,,0,0
20170404,Station Eleven,Emily St. John Mandel,"Mandel, Emily St. John",,"=""0385353308""","=""9780385353304""",2,4.07,Knopf,Hardcover,333,2014,2014,2022/12/06,2021/07/11,,,read,I should have DNF this at the start because it is Not My Thing but I kept holding out hope for plot!!,,,1,0
54493401,Project Hail Mary,Andy Weir,"Weir, Andy",,"=""0593135202""","=""9780593135204""",3,4.51,Ballantine Books,Hardcover,476,2021,2021,2022/08/27,2021/12/09,,,read,[withholding my review until after book club],,,1,0
50623864,The Invisible Life of Addie LaRue,V.E. Schwab,"Schwab, V.E.",,"=""0765387565""","=""9780765387561""",2,4.20,Tor Books,Hardcover,448,2020,2020,2022/11/23,2022/10/31,,,read,,,,1,0
58724816,Our Wives Under the Sea,Julia Armfield,"Armfield, Julia",,"=""1250229898""","=""9781250229892""",0,3.80,Flatiron Books,Hardcover,228,2022,2022,,2022/12/04,to-read,to-read (#73),to-read,,,,0,0
45734815,README.txt,Chelsea Manning,"Manning, Chelsea",,"=""0374279276""","=""9780374279271""",5,4.24,"Farrar, Straus and Giroux",Hardcover,272,2022,2022,2022/11/27,2022/10/25,,,read,learned a lot about her story!,,,1,0
17945654,"Red Dragon (Hannibal Lecter, #1)",Thomas  Harris,"Harris, Thomas",,"=""""","=""""",4,4.06,Dell,Mass Market Paperback,464,1990,1981,2022/11/19,2022/11/19,,,read,,,,1,0
23807,"The Silence of the Lambs  (Hannibal Lecter, #2)",Thomas  Harris,"Harris, Thomas",,"=""""","=""""",0,4.24,Arrow Books,Paperback,421,2002,1988,,2022/11/19,to-read,to-read (#70),to-read,,,,0,0
21726,The Ruins,Scott        Smith,"Smith, Scott",,"=""1400043875""","=""9781400043873""",0,3.67,Alfred A. Knopf,Hardcover,319,2006,2006,,2022/11/13,to-read,to-read (#69),to-read,,,,0,0
57846320,The School for Good Mothers,Jessamine Chan,"Chan, Jessamine",,"=""""","=""""",3,3.55,Simon & Schuster,Hardcover,336,2022,2022,2022/10/23,2022/10/15,,,read,,,,1,0
